Event_ID,Event_start,Reaction_start,Impact,Event_end,Event_type,Crash_severity,Incident_type,Conflict_type,Narrative
30883589,0,400,4300,6200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151593428,0,3300,3700,5300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
151568521,0,1200,3300,4100,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with merging vehicle,
22995726,0,3500,3500,6100,Crash,II - Police-reportable Crash,"Rear-end, struck",Conflict with a following vehicle,
138351849,0,900,1700,2700,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
142030058,0,,1900,2900,Near-Crash,Not a Crash,Backing into traffic,Conflict with a following vehicle,
151593361,0,500,1100,2700,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
22595823,0,3700,4700,5300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
135085743,0,900,2000,3200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
151574549,0,1800,2200,3100,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
135183567,0,,3000,4400,Crash,II - Police-reportable Crash,Backing into traffic,Conflict with parked vehicle,
131286522,0,2500,5500,6500,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with a lead vehicle,
151574552,0,1300,2300,3500,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
151552527,0,800,1900,2900,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
22484772,0,500,3600,6800,Crash,I - Most Severe,"Rear-end, striking",Conflict with a lead vehicle,
60632654,0,,3600,5100,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
151859798,0,1300,2100,2700,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
29859066,0,3200,4200,4200,Near-Crash,Not a Crash,Turn across path,Conflict with vehicle turning across another vehicle path (same direction),
29884175,0,3300,5000,5800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
29884808,0,2800,3400,4100,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
138077528,0,400,2600,3900,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151864768,0,2700,3300,4200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
29730841,0,5000,6600,9700,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
33575055,0,600,3400,3800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151568482,0,1100,2300,4200,Near-Crash,Not a Crash,Straight crossing path,Conflict with vehicle moving across another vehicle path (through intersection),
151607761,0,1000,1600,2700,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
143332889,0,3000,4400,4700,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
96898049,0,700,2400,4100,Near-Crash,Not a Crash,Road departure (left or right),Single vehicle conflict,
151575013,0,400,2000,2500,Near-Crash,Not a Crash,Opposite direction (head-on or sideswipe),Conflict with oncoming traffic,
151569133,0,3200,4600,5400,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
138116213,0,2800,4100,6500,Crash,III  - Minor Crash,Road departure (left or right),Single vehicle conflict,
151570585,0,800,2900,3300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151569131,0,200,2100,3200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
151859835,0,1200,2100,3700,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151569264,0,200,2100,2900,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
151600653,0,2300,2600,3500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with merging vehicle,
151574065,0,500,2500,3500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with merging vehicle,
143043198,0,0,700,2300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
143062570,0,500,3100,4400,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
143062564,0,500,3200,3200,Near-Crash,Not a Crash,Turn into path (opposite direction),Conflict with vehicle turning into another vehicle path (opposite direction),
61033662,0,,3200,5300,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
61111549,0,,200,800,Crash,III  - Minor Crash,Road departure (left or right),Single vehicle conflict,
143043191,0,1200,1900,2500,Near-Crash,Not a Crash,Straight crossing path,Conflict with vehicle moving across another vehicle path (through intersection),
143058376,0,1200,4600,5100,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with merging vehicle,
128906369,0,4600,4100,5700,Crash,III  - Minor Crash,Road departure (left or right),Single vehicle conflict,
150716956,0,600,1600,2600,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
116168901,0,3200,4400,4800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
116168877,0,1700,3800,4600,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
128888436,0,3900,4200,5200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151584404,0,200,1800,3900,Near-Crash,Not a Crash,Other,Conflict with obstacle/object in roadway,
143062675,0,2400,4300,5600,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151866549,0,800,1500,2200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
116168893,0,4000,4700,5400,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
116224306,0,300,1900,3200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
30880847,0,2500,2600,6700,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
151859459,0,400,600,7000,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with merging vehicle,
138136128,0,,2200,3200,Crash,IV - Low-risk Tire Strike,Road departure (end),Single vehicle conflict,
151568864,0,300,4500,5400,Near-Crash,Not a Crash,Animal-related,Conflict with animal,
151570591,0,1600,2700,4500,Near-Crash,Not a Crash,Other,Conflict with obstacle/object in roadway,
142005183,0,2100,4100,4800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
136041497,0,6100,7000,9100,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
151854726,0,600,2100,2500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151574338,0,1300,2600,3100,Near-Crash,Not a Crash,Other,Conflict with obstacle/object in roadway,
151860002,0,200,2000,2700,Near-Crash,Not a Crash,Straight crossing path,Conflict with vehicle moving across another vehicle path (through intersection),
151862003,0,1000,1800,2500,Near-Crash,Not a Crash,Backing into traffic,Conflict with parked vehicle,
151586138,0,1100,3600,4000,Near-Crash,Not a Crash,Other,Conflict with obstacle/object in roadway,
60631651,0,,3700,5400,Crash,III  - Minor Crash,"Rear-end, struck",Conflict with a following vehicle,
61216929,0,2100,2100,5700,Near-Crash,Not a Crash,Road departure (left or right),Single vehicle conflict,
151569015,0,1400,2200,4300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151569018,0,1300,2100,2800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
138361294,0,100,3900,5800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
30883595,0,,2800,4200,Near-Crash,Not a Crash,Turn into path (same direction),Conflict with vehicle turning into another vehicle path (same direction),
151859486,0,2300,4300,6800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
138109797,0,1300,1800,2600,Near-Crash,Not a Crash,Turn into path (opposite direction),Conflict with vehicle turning into another vehicle path (opposite direction),
151859366,0,400,4800,6100,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151568511,0,1500,2900,3700,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with parked vehicle,
151573037,0,1700,2800,4500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
29877335,0,2500,3100,4900,Near-Crash,Not a Crash,Pedalcyclist-related,Conflict with pedalcyclist,
61109412,0,,2000,3900,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
33575099,0,1800,3100,10000,Near-Crash,Not a Crash,Turn into path (same direction),Conflict with vehicle turning into another vehicle path (same direction),
142509524,0,300,1400,2100,Near-Crash,Not a Crash,Opposite direction (head-on or sideswipe),Conflict with oncoming traffic,
29859085,0,6300,5500,13500,Crash,III  - Minor Crash,Road departure (end),Single vehicle conflict,
151865014,0,1300,1700,5200,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
61426805,0,1200,2400,4900,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
132906069,0,2900,4100,4800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
135427620,0,400,2200,5300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
116168842,0,700,4400,7800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
116224312,0,1800,2600,4300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
134032844,0,4400,6000,6600,Near-Crash,Not a Crash,Turn across path,Conflict with vehicle turning across another vehicle path (opposite direction),
151865066,0,,3600,5200,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
151568537,0,8200,9500,9800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
135123299,0,,1900,2900,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
128906331,0,2000,2000,3000,Crash,III  - Minor Crash,Road departure (left or right),Single vehicle conflict,
142005143,0,600,2300,4200,Near-Crash,Not a Crash,Turn into path (opposite direction),Conflict with vehicle turning into another vehicle path (opposite direction),
151569192,0,4700,5800,6400,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
151865129,0,2900,4700,5600,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151591157,0,900,1800,3000,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
116168907,0,5400,6200,7700,Crash,III  - Minor Crash,"Rear-end, striking",Conflict with a lead vehicle,
151864811,0,1100,3900,4200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151570691,0,2200,6700,7500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
128906464,0,,3500,7100,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
128888725,0,1900,1800,5600,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
151596598,0,1400,1800,2600,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with merging vehicle,
60633157,0,1100,2900,5100,Crash,I - Most Severe,"Sideswipe, same direction (left or right)",Conflict with a lead vehicle,
116168856,0,2700,4000,4500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151574553,0,500,1300,2400,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151086487,0,500,1800,3000,Near-Crash,Not a Crash,Pedalcyclist-related,Conflict with pedalcyclist,
29714737,0,200,1400,5000,Near-Crash,Not a Crash,Pedestrian-related,Conflict with pedestrian,
96898045,0,1900,3000,4000,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
134938100,0,4300,6600,7500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
138364350,0,,1900,3800,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
151878873,0,400,1900,2100,Near-Crash,Not a Crash,Turn across path,Conflict with vehicle turning across another vehicle path (opposite direction),
151865106,0,1300,2200,2700,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
143391068,0,,3900,4600,Crash,III  - Minor Crash,"Backing, fixed object",Conflict with obstacle/object in roadway,
138077555,0,400,3200,3400,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151568452,0,700,1600,2200,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
116168916,0,2100,3100,3700,Near-Crash,Not a Crash,Turn across path,Conflict with vehicle turning across another vehicle path (opposite direction),
116168908,0,900,3300,4700,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
151859488,0,1400,3000,4600,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151570713,0,1300,2700,3600,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
151587464,0,0,1000,1900,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
31297549,0,1000,2700,4400,Near-Crash,Not a Crash,Turn into path (opposite direction),Conflict with vehicle turning into another vehicle path (opposite direction),
151856682,0,,300,3900,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
150884031,0,400,1100,4600,Near-Crash,Not a Crash,Road departure (left or right),Single vehicle conflict,
151870562,0,1800,3400,4300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151590952,0,1000,4200,5500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151859397,0,1000,3900,8800,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151589625,0,700,3800,4200,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151568381,0,100,3300,4500,Crash,III  - Minor Crash,"Rear-end, striking",Conflict with a lead vehicle,
130441809,0,800,4300,4300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151607840,0,700,2000,3500,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
151568899,0,,6700,7500,Crash,III  - Minor Crash,"Backing, fixed object",Conflict with obstacle/object in roadway,
35257209,0,,600,2500,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
61426959,0,1900,2800,4500,Near-Crash,Not a Crash,Turn across path,Conflict with vehicle turning across another vehicle path (same direction),
136184984,0,2200,3100,4400,Near-Crash,Not a Crash,"Sideswipe, same direction (left or right)",Conflict with vehicle in adjacent lane,
29714739,0,,2700,3600,Crash,III  - Minor Crash,"Rear-end, striking",Conflict with a lead vehicle,
33575110,0,1500,3100,4600,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
151609327,0,1100,3200,3800,Near-Crash,Not a Crash,Turn into path (same direction),Conflict with vehicle turning into another vehicle path (same direction),
151878903,0,700,2100,6300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
138352012,0,1900,2800,3300,Near-Crash,Not a Crash,Backing into traffic,Conflict with parked vehicle,
151592142,0,1300,2800,3300,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with vehicle in adjacent lane,
61033664,0,4100,4600,5500,Crash,II - Police-reportable Crash,Road departure (left or right),Single vehicle conflict,
151856548,0,1500,2300,2900,Near-Crash,Not a Crash,"Rear-end, striking",Conflict with a lead vehicle,
31567670,0,200,2300,2900,Near-Crash,Not a Crash,Turn across path,Conflict with vehicle turning across another vehicle path (opposite direction),
132620455,0,1200,1800,2900,Near-Crash,Not a Crash,Animal-related,Conflict with animal,
138229240,0,,1700,2700,Crash,IV - Low-risk Tire Strike,Road departure (left or right),Single vehicle conflict,
